id,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,reviews_per_month,estimated_occupancy_l365d,estimated_revenue_l365d,host_is_superhost
7398507,Upper West Side,40.8001,-73.96082,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,1,5.0,0.01,0,0.0,No
7401048,Sunset Park,40.64608,-74.00999,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,2,5.0,0.02,0,0.0,No
7402303,Astoria,40.76764,-73.92034,Entire rental unit,Entire home/apt,3,1.0,1.0,216.91500000000002,0,0,0,0,3,4.67,0.02,0,0.0,No
7402608,Williamsburg,40.70765,-73.94539,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,11,4.73,0.08,0,0.0,No
7411044,West Village,40.72893,-74.00285,Private room in rental unit,Private room,2,1.0,1.0,176.99,0,0,0,80,61,4.92,0.46,0,0.0,No
7411421,Williamsburg,40.71325,-73.9577,Entire rental unit,Entire home/apt,4,2.0,3.0,177.6,13,25,55,330,65,4.88,0.5,0,0.0,No
7149452,Clinton Hill,40.68599,-73.964,Private room in rental unit,Private room,1,1.0,1.0,84.62,0,13,43,223,6,4.83,0.05,0,0.0,No
7161189,Bedford-Stuyvesant,40.69203,-73.94611,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,3,5.0,0.02,0,0.0,No
6863948,Kips Bay,40.74241,-73.98085,Entire rental unit,Entire home/apt,3,1.0,1.0,216.91500000000002,0,0,0,0,2,4.5,0.02,0,0.0,No
6867325,Harlem,40.82465,-73.93808,Private room in rental unit,Private room,1,1.0,1.0,50.9,14,14,41,131,46,4.63,0.34,60,3054.0,No
6871251,Upper West Side,40.77857,-73.97983,Entire rental unit,Entire home/apt,4,1.0,1.0,216.91500000000002,0,0,0,0,19,4.63,0.14,0,0.0,No
6880480,Midwood,40.61698,-73.95633,Entire place,Entire home/apt,1,1.0,1.0,66.28,0,14,44,123,15,4.87,0.2,240,15907.0,Yes
6880990,Harlem,40.83004,-73.94798,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,1,5.0,0.01,0,0.0,No
6882689,Lower East Side,40.71945,-73.98688,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,16,4.75,0.12,0,0.0,No
6883096,Astoria,40.76385,-73.92604,Entire condo,Entire home/apt,2,1.0,1.0,116.42,30,60,90,365,63,4.97,0.47,0,0.0,Yes
6883404,Chelsea,40.74012,-74.00042,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,31,4.87,0.23,0,0.0,No
6885805,Williamsburg,40.70673,-73.95611,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,2,4.5,0.02,0,0.0,No
6887127,Washington Heights,40.83461,-73.94671,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,5,5,5,5,53,4.96,0.4,60,0.0,No
6887755,Gravesend,40.59638,-73.97299,Entire rental unit,Entire home/apt,4,2.0,2.0,113.69,3,3,3,171,337,4.63,2.55,60,6821.0,No
7172107,Upper West Side,40.79321,-73.96782,Entire rental unit,Entire home/apt,4,2.0,1.0,216.91500000000002,0,0,0,0,4,5.0,0.03,0,0.0,No
7419334,Upper West Side,40.77918,-73.98738,Entire rental unit,Entire home/apt,3,1.0,1.0,216.91500000000002,0,0,0,0,1,5.0,0.01,0,0.0,No
7421930,Long Island City,40.75228,-73.93876,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,8,4.0,0.06,0,0.0,No
7426597,Gowanus,40.67077,-73.98919,Entire rental unit,Entire home/apt,4,2.0,2.0,202.47,9,10,38,291,239,4.96,1.8,255,51630.0,Yes
7431316,Washington Heights,40.83551,-73.93923,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,1,4.0,0.01,0,0.0,No
7433796,Tribeca,40.71955,-74.00974,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,15,4.93,0.12,0,0.0,No
7434316,Prospect-Lefferts Gardens,40.6547,-73.9613,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,3,4.67,0.02,0,0.0,No
7435181,Bushwick,40.69359,-73.92872,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,4,4.75,0.03,0,0.0,No
7435577,Bedford-Stuyvesant,40.67969,-73.92891,Entire rental unit,Entire home/apt,3,2.0,1.0,216.91500000000002,0,0,0,0,6,4.67,0.05,0,0.0,No
7436186,Flatbush,40.63366,-73.95973,Private room in home,Private room,2,1.0,1.0,73.52,1,1,26,257,87,4.9,0.66,255,18748.0,Yes
7450047,Prospect Heights,40.68079,-73.96439,Entire rental unit,Entire home/apt,3,1.0,1.0,216.91500000000002,0,0,0,0,5,4.8,0.04,0,0.0,No
7451145,Bedford-Stuyvesant,40.68765,-73.95145,Entire rental unit,Entire home/apt,4,2.0,1.0,216.91500000000002,0,0,0,0,1,5.0,0.01,0,0.0,No
7174695,Upper East Side,40.77613,-73.94977,Entire rental unit,Entire home/apt,5,3.0,1.0,216.91500000000002,0,0,0,0,1,5.0,0.01,0,0.0,No
7176975,Washington Heights,40.83536,-73.94195,Entire rental unit,Entire home/apt,4,2.0,1.0,216.91500000000002,0,0,0,0,0,,0.0,0,0.0,No
7177666,Gowanus,40.68043,-73.98923,Private room in home,Private room,5,7.0,2.0,388.08,5,35,65,340,35,4.83,0.27,60,23285.0,No
7179646,Crown Heights,40.66852,-73.94962,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,46,4.87,0.35,0,0.0,No
7181422,Williamsburg,40.71007,-73.95272,Entire rental unit,Entire home/apt,3,1.0,1.0,216.91500000000002,0,0,0,0,2,4.5,0.02,0,0.0,No
7193201,East Village,40.7296,-73.98232,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,4,5.0,0.03,0,0.0,No
7194538,Harlem,40.80818,-73.94964,Entire townhouse,Entire home/apt,11,4.0,5.0,615.3,29,59,89,364,142,4.75,1.14,0,0.0,No
7194972,Upper West Side,40.78365,-73.97467,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,9,4.89,0.07,0,0.0,No
7195202,Williamsburg,40.71121,-73.94395,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,2,4.5,0.02,0,0.0,No
7457673,Bedford-Stuyvesant,40.68698,-73.95012,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,3,4.67,0.02,0,0.0,No
7460803,Hell's Kitchen,40.75705,-73.99559,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,0,,0.0,0,0.0,No
7461611,Crown Heights,40.66493,-73.95543,Entire guest suite,Entire home/apt,2,1.0,1.0,98.64,2,2,2,269,113,4.85,0.87,180,17755.0,Yes
7462019,Flatbush,40.64052,-73.95351,Entire rental unit,Entire home/apt,6,3.0,4.0,219.85,14,44,74,349,128,4.74,1.03,0,0.0,No
7470123,Williamsburg,40.70643,-73.95267,Entire rental unit,Entire home/apt,5,2.0,1.0,216.91500000000002,0,0,0,0,4,4.75,0.03,0,0.0,No
7475708,Gramercy,40.73784,-73.98325,Entire rental unit,Entire home/apt,4,3.0,1.0,216.91500000000002,0,0,0,0,0,,0.0,0,0.0,No
7480520,Chelsea,40.74062,-74.00009,Entire rental unit,Entire home/apt,2,1.0,1.0,247.07,0,0,11,108,101,4.91,0.77,0,0.0,No
7480795,East Village,40.72175,-73.98361,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,6,4.67,0.05,0,0.0,No
7483034,Chelsea,40.74381,-73.99465,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,0,,0.0,0,0.0,No
7483853,Upper East Side,40.78249,-73.94845,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,3,4.67,0.02,0,0.0,No
7483910,Harlem,40.82246,-73.9378,Private room in rental unit,Private room,1,1.0,1.0,43.17,2,8,38,38,30,4.67,0.23,60,2590.0,No
6895270,Greenpoint,40.72635,-73.95391,Entire home,Entire home/apt,6,3.0,1.0,216.91500000000002,0,0,0,0,1,5.0,0.01,0,0.0,No
6896737,Ditmars Steinway,40.77133,-73.90213,Private room in rental unit,Private room,1,1.0,1.0,33.3,13,26,56,331,45,4.73,0.34,0,0.0,No
6897066,SoHo,40.726379,-74.003387,Entire rental unit,Entire home/apt,2,1.0,1.0,248.32,0,7,37,312,2,5.0,0.03,0,0.0,No
6898240,Kips Bay,40.74364,-73.97788,Entire rental unit,Entire home/apt,6,3.0,1.0,216.91500000000002,0,0,0,0,6,4.83,0.05,0,0.0,No
6900168,Woodside,40.74395,-73.89418,Entire rental unit,Entire home/apt,4,1.0,5.0,99.2,0,23,52,217,364,4.91,2.73,120,11904.0,Yes
6901734,Harlem,40.79942,-73.95519,Entire rental unit,Entire home/apt,4,1.0,1.0,216.91500000000002,0,0,0,0,4,4.75,0.03,0,0.0,No
6908140,Clinton Hill,40.69608,-73.96867,Entire townhouse,Entire home/apt,8,4.0,1.0,216.91500000000002,0,0,0,0,1,5.0,0.01,0,0.0,No
6909447,Upper West Side,40.78299,-73.97616,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,13,4.77,0.1,0,0.0,No
6909615,Washington Heights,40.84797,-73.93748,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,1,5.0,0.01,0,0.0,No
6913773,Bushwick,40.70498,-73.91896,Private room in rental unit,Private room,1,1.0,1.0,53.76,0,0,0,191,8,4.75,0.06,0,0.0,Yes
7200503,Upper West Side,40.79008,-73.97291,Entire rental unit,Entire home/apt,3,2.0,1.0,216.91500000000002,0,0,0,0,16,4.19,0.13,0,0.0,No
7201615,SoHo,40.72358,-74.00052,Entire rental unit,Entire home/apt,4,2.0,1.0,216.91500000000002,0,0,0,0,0,,0.0,0,0.0,No
7202170,Murray Hill,40.75005,-73.97756,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,32,4.94,0.24,0,0.0,No
7202368,Bedford-Stuyvesant,40.68589,-73.93335,Entire rental unit,Entire home/apt,2,1.0,1.0,160.3,0,12,42,222,241,4.77,1.83,120,19236.0,No
7495497,South Slope,40.66563,-73.9886,Entire rental unit,Entire home/apt,3,2.0,1.0,216.91500000000002,0,0,0,0,4,5.0,0.03,0,0.0,No
7498074,Upper East Side,40.77107,-73.95742,Entire rental unit,Entire home/apt,2,1.0,1.0,136.8,0,9,20,284,15,4.87,0.12,120,16416.0,No
7500228,Battery Park City,40.71004,-74.01534,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,31,4.68,0.23,0,0.0,No
7500390,Nolita,40.724,-73.99485,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,2,4.5,0.02,0,0.0,No
7501668,Bushwick,40.70671,-73.92187,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,3,5.0,0.02,0,0.0,No
7512811,Williamsburg,40.70925,-73.95965,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,3,5.0,0.02,0,0.0,No
7512967,Williamsburg,40.71713,-73.94362,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,0,,0.0,0,0.0,No
7516218,Vinegar Hill,40.70305,-73.98368,Entire rental unit,Entire home/apt,2,1.0,1.0,219.1,25,27,57,246,46,4.78,0.35,120,26292.0,Yes
7517614,Harlem,40.83161,-73.94498,Entire rental unit,Entire home/apt,5,2.0,1.0,216.91500000000002,0,0,0,0,3,5.0,0.02,0,0.0,No
7524934,Harlem,40.8038,-73.95681,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,0,,0.0,0,0.0,No
7526715,Harlem,40.81,-73.94152,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,20,4.6,0.15,0,0.0,No
7534543,Park Slope,40.66663,-73.97528,Entire rental unit,Entire home/apt,4,1.0,1.0,216.91500000000002,0,0,0,0,67,4.87,0.51,0,0.0,No
7204721,Crown Heights,40.67196,-73.95103,Entire rental unit,Entire home/apt,4,1.0,1.0,216.91500000000002,0,0,0,0,4,4.75,0.03,0,0.0,No
7205064,Washington Heights,40.84728,-73.93933,Private room in rental unit,Private room,1,1.0,1.0,50.25,0,3,33,258,91,4.9,1.18,60,3015.0,Yes
7535450,East Harlem,40.79103,-73.94832,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,35,4.71,0.26,0,0.0,No
7542840,Upper West Side,40.79294,-73.97151,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,10,4.7,0.08,0,0.0,No
7545274,Upper East Side,40.76157,-73.96248,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,18,4.78,0.14,0,0.0,No
7545750,Inwood,40.86318,-73.92765,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,7,4.29,0.05,0,0.0,No
7546039,West Village,40.73827,-73.99956,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,4,5.0,0.03,0,0.0,No
7547439,East Village,40.72976,-73.98906,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,9,4.89,0.07,0,0.0,No
7556153,Fort Greene,40.68929,-73.97759,Entire rental unit,Entire home/apt,2,1.0,2.0,168.93,0,0,28,303,45,4.89,0.37,120,20272.0,Yes
7556669,Boerum Hill,40.68826,-73.98558,Entire rental unit,Entire home/apt,4,1.0,2.0,168.93,0,0,0,256,27,4.56,0.21,255,43077.0,Yes
7556814,Park Slope,40.66714,-73.98179,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,5,4.8,0.04,0,0.0,No
7557546,Ditmars Steinway,40.77833,-73.91861,Private room in guest suite,Private room,2,1.0,3.0,139.43,28,58,88,363,196,4.91,1.5,0,0.0,No
6913969,Bushwick,40.70496,-73.91872,Private room in rental unit,Private room,1,1.0,1.0,53.76,0,0,0,275,7,5.0,0.05,0,0.0,Yes
6914516,East Village,40.72771,-73.97977,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,1,5.0,0.01,0,0.0,No
6919971,Upper West Side,40.80235,-73.96933,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,1,5.0,0.01,0,0.0,No
6921831,Harlem,40.81242,-73.95292,Entire condo,Entire home/apt,4,1.0,2.0,224.09,14,44,74,349,19,5.0,0.15,120,26891.0,No
6923000,Williamsburg,40.71003,-73.96004,Entire rental unit,Entire home/apt,3,1.0,1.0,216.91500000000002,0,0,0,0,3,4.67,0.02,0,0.0,No
6923161,Harlem,40.80168,-73.95084,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,12,5.0,0.09,0,0.0,No
6925777,Bushwick,40.70479,-73.92524,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,5,5.0,0.04,0,0.0,No
6926686,Little Italy,40.72005,-73.99653,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,1,5.0,0.01,0,0.0,No
6933582,Astoria,40.76237,-73.92069,Entire rental unit,Entire home/apt,3,1.0,1.0,216.91500000000002,0,0,0,0,2,4.5,0.02,0,0.0,No
6937871,South Slope,40.66061,-73.98238,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,0,,0.0,0,0.0,No
6938827,Park Slope,40.6714,-73.97871,Entire rental unit,Entire home/apt,5,3.0,1.0,216.91500000000002,0,0,0,0,22,4.91,0.17,0,0.0,No
6939024,East Village,40.7253,-73.98962,Entire rental unit,Entire home/apt,3,1.0,1.0,216.91500000000002,0,0,0,0,14,4.5,0.1,0,0.0,No
7205212,Upper West Side,40.79838,-73.96229,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,18,4.56,0.14,0,0.0,No
7206401,Inwood,40.86783,-73.92471,Entire rental unit,Entire home/apt,5,2.0,1.0,216.91500000000002,0,0,0,0,0,,0.0,0,0.0,No
7221712,Williamsburg,40.70732,-73.95433,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,1,5.0,0.01,0,0.0,No
7224028,Bushwick,40.68969,-73.90619,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,2,5.0,0.02,0,0.0,No
7239575,Upper East Side,40.76272,-73.95718,Entire rental unit,Entire home/apt,4,2.0,1.0,216.91500000000002,0,0,0,0,4,4.5,0.03,0,0.0,No
6939597,Mott Haven,40.81113098561469,-73.9237869565086,Private room in guest suite,Private room,2,1.0,1.0,299.75,29,59,77,165,119,4.69,0.89,115,34471.0,Yes
6939638,Tribeca,40.71424,-74.00861,Entire rental unit,Entire home/apt,7,3.0,1.0,216.91500000000002,0,0,0,0,8,4.75,0.06,0,0.0,No
6939758,Kips Bay,40.74221,-73.98081,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,10,5.0,0.08,0,0.0,No
6939859,Williamsburg,40.70492,-73.93671,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,5,4.2,0.04,0,0.0,No
6946479,South Slope,40.66816,-73.9858,Entire home,Entire home/apt,5,3.0,1.0,216.91500000000002,0,0,0,0,2,4.5,0.02,0,0.0,No
6950807,Long Island City,40.75486,-73.91782,Entire rental unit,Entire home/apt,4,1.0,1.0,216.91500000000002,0,0,0,0,5,5.0,0.04,0,0.0,No
6957168,Columbia St,40.68168,-74.00298,Entire rental unit,Entire home/apt,4,2.0,1.0,216.91500000000002,0,0,0,0,144,4.81,1.09,0,0.0,No
6957328,Williamsburg,40.71012,-73.95347,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,20,4.75,0.15,0,0.0,No
6966985,Upper West Side,40.80115,-73.96844,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,76,4.78,0.57,0,0.0,No
6968737,South Slope,40.66414,-73.97856,Entire rental unit,Entire home/apt,4,2.0,1.0,216.91500000000002,0,0,0,0,1,5.0,0.01,0,0.0,No
6969011,Crown Heights,40.67654,-73.95138,Private room in townhouse,Private room,1,1.0,1.0,101.0,0,0,0,0,26,4.77,0.2,0,0.0,No
7560658,Williamsburg,40.70781,-73.96916,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,0,,0.0,0,0.0,No
7563487,Williamsburg,40.70939,-73.94218,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,0,,0.0,0,0.0,No
7573103,South Slope,40.6628,-73.98393,Entire rental unit,Entire home/apt,4,2.0,1.0,216.91500000000002,0,0,0,0,3,4.0,0.02,0,0.0,No
7573430,Prospect-Lefferts Gardens,40.656,-73.95886,Private room in home,Private room,1,1.0,1.0,101.0,0,0,0,0,2,5.0,0.02,0,0.0,No
7575697,Financial District,40.70965,-74.01273,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,0,,0.0,0,0.0,No
7581611,Williamsburg,40.70616,-73.93846,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,15,4.27,0.11,0,0.0,No
7593985,Upper East Side,40.77463,-73.94948,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,18,4.83,0.14,0,0.0,No
7594252,South Slope,40.66419,-73.98738,Entire condo,Entire home/apt,4,2.0,1.0,109.46,11,11,19,294,3,5.0,0.03,0,0.0,No
7596078,East Village,40.7243,-73.98028,Entire rental unit,Entire home/apt,3,2.0,1.0,216.91500000000002,0,0,0,0,0,,0.0,0,0.0,No
7599569,Bedford-Stuyvesant,40.69367,-73.9307,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,10,4.5,0.08,0,0.0,No
7599873,Bedford-Stuyvesant,40.68609,-73.9525,Entire rental unit,Entire home/apt,2,2.0,1.0,216.91500000000002,0,0,0,0,11,4.73,0.08,0,0.0,No
7602400,SoHo,40.72797,-74.00247,Entire rental unit,Entire home/apt,3,1.0,1.0,216.91500000000002,0,0,0,0,6,4.83,0.05,0,0.0,No
7240002,Morningside Heights,40.80738,-73.96179,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,1,5.0,0.01,0,0.0,No
7241020,Washington Heights,40.85642,-73.9365,Entire rental unit,Entire home/apt,4,2.0,1.0,216.91500000000002,0,0,0,0,2,5.0,0.02,0,0.0,No
7243708,Clinton Hill,40.69091,-73.96579,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,6,4.67,0.05,0,0.0,No
7244824,Harlem,40.81918,-73.95442,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,42,4.71,0.34,0,0.0,No
7247763,Bushwick,40.70389,-73.91645,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,0,,0.0,0,0.0,No
7254973,Downtown Brooklyn,40.6984,-73.98476,Entire loft,Entire home/apt,6,2.0,1.0,216.91500000000002,0,0,0,0,350,4.73,2.64,0,0.0,No
7254986,Carroll Gardens,40.68393,-73.9948,Entire townhouse,Entire home/apt,6,3.0,4.0,735.63,5,16,46,136,18,5.0,0.14,0,0.0,Yes
7602426,Upper West Side,40.80269,-73.97075,Entire rental unit,Entire home/apt,5,2.0,1.0,216.91500000000002,0,0,0,0,18,4.44,0.14,0,0.0,No
7603716,Fort Hamilton,40.61911,-74.03144,Private room in condo,Private room,2,1.0,2.0,77.43,5,35,65,155,78,4.95,0.64,0,0.0,No
7609520,Hell's Kitchen,40.76436,-73.99198,Entire rental unit,Entire home/apt,4,1.0,1.0,216.91500000000002,0,0,0,0,76,4.86,1.49,0,0.0,No
7611169,East Village,40.73059,-73.98827,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,3,4.0,0.02,0,0.0,No
7611764,Washington Heights,40.83455,-73.9387,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,2,5.0,0.02,0,0.0,No
7612456,Upper West Side,40.79146,-73.97233,Private room in condo,Private room,2,1.0,1.0,101.0,0,0,0,0,70,4.9,0.62,0,0.0,No
7615693,Fort Greene,40.68676,-73.97521,Entire rental unit,Entire home/apt,6,4.0,1.0,216.91500000000002,0,0,0,0,9,4.67,0.07,0,0.0,No
7619996,Harlem,40.81793,-73.94303,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,2,4.0,0.02,0,0.0,No
7620763,Sheepshead Bay,40.60797,-73.95699,Private room in home,Private room,2,1.0,4.0,143.83,29,59,89,364,145,4.74,1.11,0,0.0,No
7629563,Bedford-Stuyvesant,40.68316,-73.92761,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,2,5.0,0.02,0,0.0,No
6969473,SoHo,40.7202,-73.99826,Entire rental unit,Entire home/apt,8,3.0,1.0,216.91500000000002,0,0,0,0,1,5.0,0.01,0,0.0,No
6970005,Greenwich Village,40.73187,-73.99917,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,1,4.0,0.01,0,0.0,No
6970441,Williamsburg,40.7135,-73.94844,Entire rental unit,Entire home/apt,2,1.0,1.0,55.05,0,0,20,200,52,4.73,0.39,150,8258.0,No
6972271,Midtown,40.74452,-73.98438,Entire rental unit,Entire home/apt,6,2.0,1.0,216.91500000000002,0,0,0,0,0,,0.0,0,0.0,No
6972554,East Harlem,40.79617,-73.94908,Entire rental unit,Entire home/apt,3,1.0,1.0,216.91500000000002,0,0,0,0,3,4.33,0.02,0,0.0,No
6972673,Clinton Hill,40.69408,-73.96493,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,12,5.0,0.09,0,0.0,No
6974249,Williamsburg,40.71928,-73.95514,Entire rental unit,Entire home/apt,3,2.0,1.0,216.91500000000002,0,0,0,0,6,4.83,0.05,0,0.0,No
6974801,Greenpoint,40.7303,-73.9553,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,1,5.0,0.01,0,0.0,No
6976045,Gowanus,40.6805,-73.99175,Entire condo,Entire home/apt,6,3.0,1.0,216.91500000000002,0,0,0,0,3,5.0,0.02,0,0.0,No
6977204,Harlem,40.81415,-73.95067,Private room in rental unit,Private room,2,1.0,1.0,180.53,13,23,43,212,338,4.77,2.86,255,46035.0,Yes
6989258,East Harlem,40.79261,-73.93926,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,1,4.0,0.01,0,0.0,No
6989436,East Harlem,40.79013,-73.94837,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,174,4.88,1.33,0,0.0,No
7255372,Bedford-Stuyvesant,40.687,-73.9224,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,46,4.98,0.35,150,0.0,Yes
7630422,Upper West Side,40.78775,-73.97538,Entire rental unit,Entire home/apt,6,1.0,2.0,444.33,30,60,90,365,211,4.92,1.6,0,0.0,No
7632128,Hell's Kitchen,40.75553,-73.99624,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,0,,0.0,0,0.0,No
7632182,Kips Bay,40.74546,-73.97934,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,17,4.12,0.13,0,0.0,No
7632731,Upper West Side,40.78645,-73.97374,Entire rental unit,Entire home/apt,5,4.0,4.0,578.53,9,16,16,241,4,5.0,0.03,60,34712.0,No
7632804,Crown Heights,40.67211,-73.94293,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,2,5.0,0.02,0,0.0,No
7637047,Midtown,40.74468,-73.98199,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,1,5.0,0.01,0,0.0,No
7643399,East Flatbush,40.65515,-73.94259,Entire rental unit,Entire home/apt,4,2.0,2.0,179.55,0,0,0,105,5,4.8,0.04,0,0.0,No
7643428,East New York,40.66043,-73.89203,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,11,4.91,0.09,0,0.0,No
7645359,Clinton Hill,40.68803,-73.96785,Entire rental unit,Entire home/apt,2,1.0,1.0,145.83,12,12,12,115,11,4.64,0.09,0,0.0,No
7646092,Williamsburg,40.71821,-73.94919,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,3,4.33,0.02,0,0.0,No
7257163,West Village,40.73489,-74.00273,Entire rental unit,Entire home/apt,3,1.0,1.0,216.91500000000002,0,0,0,0,17,4.82,0.13,0,0.0,No
7257311,Chinatown,40.71455,-73.99083,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,11,4.64,0.09,0,0.0,No
7261928,Brownsville,40.657676,-73.90839509999999,Private room in guest suite,Private room,2,3.0,3.0,475.49,21,48,75,165,89,4.91,1.97,128,60863.0,Yes
7264659,Upper West Side,40.78735,-73.97541,Entire rental unit,Entire home/apt,3,2.0,1.0,216.91500000000002,0,0,0,0,18,4.83,0.14,0,0.0,No
7265079,Park Slope,40.67382,-73.97757,Private room in rental unit,Private room,2,1.0,1.0,279.71,13,30,60,318,234,4.93,1.78,28,7832.0,No
7646832,Clinton Hill,40.68538,-73.96356,Entire townhouse,Entire home/apt,8,4.0,1.0,216.91500000000002,0,0,0,0,5,5.0,0.04,0,0.0,No
7651459,SoHo,40.7206,-74.00216,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,2,5.0,0.02,0,0.0,No
